,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_count,param_dim_reduce,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
202,9.263221597671508,0.17666608021565353,2.06798734664917,0.0894430343374894,GaussianNB(),"CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","TruncatedSVD(n_components=500, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=500, random_state=42)}",0.8885542168674698,0.9096385542168675,0.9033232628398792,0.8851963746223565,0.8610271903323263,0.8895479197757797,0.016892300420357127,214
228,18.619657850265504,0.18300023270345106,4.62884750366211,0.1709880960479116,GaussianNB(),"CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.8734939759036144,0.8855421686746988,0.8761329305135952,0.9093655589123867,0.8942598187311178,0.8877588905470827,0.013058903303473835,215
3,17.765364789962767,0.18677253123260884,4.4274904251098635,0.15705711338525863,SVC(kernel='linear'),"CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9246987951807228,0.8825301204819277,0.8851963746223565,0.9063444108761329,0.8368580060422961,0.8871255414406871,0.02943731996095932,216
33,18.938267755508424,0.16538474516039853,4.703422880172729,0.19124121751786893,SVC(kernel='linear'),"CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.8644578313253012,0.9126506024096386,0.9093655589123867,0.9154078549848943,0.8126888217522659,0.8829141338768973,0.039779409059283614,217
190,0.6054247379302978,0.00959242115077722,0.14701766967773439,0.004848508276227963,GaussianNB(),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.8975903614457831,0.891566265060241,0.8157099697885196,0.9003021148036254,0.9003021148036254,0.8810941651803589,0.032847444441294754,218
210,18.556070375442506,0.17099062390264716,4.685334873199463,0.19199309079520777,GaussianNB(),"CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.8945783132530121,0.9036144578313253,0.8308157099697885,0.9003021148036254,0.8731117824773413,0.8804844756670185,0.027010050146290866,219
53,8.102056217193603,0.11595754621469898,2.0036611557006836,0.07712522916822187,SVC(kernel='linear'),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.8975903614457831,0.8825301204819277,0.8580060422960725,0.9214501510574018,0.8368580060422961,0.8792869362646962,0.029584999127272173,220
8,8.088175010681152,0.0817467127749176,2.007910633087158,0.07117709630938794,SVC(kernel='linear'),"CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.8945783132530121,0.8885542168674698,0.851963746223565,0.9093655589123867,0.851963746223565,0.8792851162959998,0.02331328227357793,221
235,0.24466166496276856,0.007528277772644286,0.05290498733520508,0.0032809996636095824,GaussianNB(),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9036144578313253,0.8674698795180723,0.8277945619335347,0.9274924471299094,0.8640483383685801,0.8780839369562845,0.03444324565694615,222
23,8.25797004699707,0.09445178227715725,2.0560879707336426,0.07469972486616558,SVC(kernel='linear'),"CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9126506024096386,0.8945783132530121,0.8429003021148036,0.8912386706948641,0.8398791540785498,0.8762494085101737,0.029396026779177624,223
48,19.21681661605835,0.5005370090852809,4.747996711730957,0.2487194712279152,SVC(kernel='linear'),"CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessNC at 0x177105e50>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.8855421686746988,0.9096385542168675,0.824773413897281,0.9214501510574018,0.8368580060422961,0.875652458777709,0.03858491009235718,224
217,9.222921514511109,0.14962953263960585,2.0245867729187013,0.06833848898019398,GaussianNB(),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","TruncatedSVD(n_components=500, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=500, random_state=42)}",0.8554216867469879,0.8975903614457831,0.8580060422960725,0.8882175226586103,0.8761329305135952,0.8750737087322097,0.0164826493648355,225
180,18.194133520126343,0.34450048606990963,4.549454689025879,0.23914276133670087,GaussianNB(),"CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.9096385542168675,0.8945783132530121,0.824773413897281,0.9003021148036254,0.8459214501510574,0.8750427692643686,0.03344129084950278,226
38,8.148013591766357,0.11302176187048056,2.007700729370117,0.076608492105905,SVC(kernel='linear'),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9066265060240963,0.8945783132530121,0.8217522658610272,0.9123867069486404,0.8308157099697885,0.8732319004113128,0.03886709118320996,227
195,18.04854197502136,0.11374339531234806,4.476386594772339,0.17275020005950673,GaussianNB(),"CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.8885542168674698,0.8975903614457831,0.8398791540785498,0.879154078549849,0.851963746223565,0.8714283114330433,0.021962038174694786,228
197,18.98365488052368,0.1772026285297967,4.514049291610718,0.18212574298334516,GaussianNB(),"CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","TruncatedSVD(n_components=500, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=500, random_state=42)}",0.8704819277108434,0.9186746987951807,0.8368580060422961,0.8610271903323263,0.8670694864048338,0.8708222618570961,0.02665921593396214,229
207,1.829139518737793,0.058073507783732346,0.15728464126586914,0.00668452434634144,GaussianNB(),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","TruncatedSVD(n_components=500, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=500, random_state=42)}",0.8614457831325302,0.8765060240963856,0.9033232628398792,0.8670694864048338,0.8429003021148036,0.8702489717176866,0.019842451576725397,230
187,9.451159143447876,0.11011014197988045,2.0798664569854735,0.07978231846275445,GaussianNB(),"CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","TruncatedSVD(n_components=500, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=500, random_state=42)}",0.8493975903614458,0.8885542168674698,0.8459214501510574,0.8942598187311178,0.8670694864048338,0.869040512503185,0.01970288528527401,231
182,19.87550449371338,0.31707867065769013,4.614570617675781,0.19603187036081668,GaussianNB(),"CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english')","TruncatedSVD(n_components=500, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocess at 0x177105a60>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=500, random_state=42)}",0.8825301204819277,0.8885542168674698,0.8096676737160121,0.8851963746223565,0.8731117824773413,0.8678120336330213,0.029522633640745685,232
192,2.484057140350342,0.32248947318163146,0.16290102005004883,0.00823691770264015,GaussianNB(),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english')","TruncatedSVD(n_components=500, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompress at 0x177105ca0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=500, random_state=42)}",0.8674698795180723,0.8403614457831325,0.9063444108761329,0.8912386706948641,0.797583081570997,0.8605994976886396,0.038624359144873166,233
215,8.058688545227051,0.0855388257316397,2.0141594886779783,0.07676947479117617,GaussianNB(),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.891566265060241,0.8704819277108434,0.824773413897281,0.8700906344410876,0.8338368580060423,0.858149819823099,0.024965685794008062,234
185,8.347884225845338,0.14625405276831824,2.0811442375183105,0.08503593307642351,GaussianNB(),"CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.8945783132530121,0.8734939759036144,0.8217522658610272,0.8610271903323263,0.8308157099697885,0.8563334910639536,0.02693027205778691,235
220,0.25171670913696287,0.005095167513565205,0.05163125991821289,0.0019979085633900443,GaussianNB(),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.8644578313253012,0.8524096385542169,0.8096676737160121,0.8972809667673716,0.851963746223565,0.8551559713172934,0.02809967154482412,236
230,8.030469942092896,0.10922823882731601,2.013741445541382,0.09584961980991616,GaussianNB(),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessStemNC at 0x177105ee0>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.8795180722891566,0.8644578313253012,0.8187311178247734,0.8610271903323263,0.8429003021148036,0.8533269027772722,0.02085546305899845,237
200,8.31900725364685,0.0625006280794424,2.0802741050720215,0.10051378670538015,GaussianNB(),"CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english')","TruncatedSVD(n_components=5, random_state=42)","{'clf': GaussianNB(), 'count': CountVectorizer(min_df=5, preprocessor=<function preprocessStem at 0x177105d30>,
                stop_words='english'), 'dim_reduce': TruncatedSVD(n_components=5, random_state=42)}",0.8795180722891566,0.858433734939759,0.8187311178247734,0.8610271903323263,0.8398791540785498,0.8515178538929131,0.020652837653843698,238
43,0.34464521408081056,0.05485402461831048,0.05819478034973145,0.001833806575219771,SVC(kernel='linear'),"CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=3,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.9066265060240963,0.8554216867469879,0.6737160120845922,0.9033232628398792,0.851963746223565,0.838210242783824,0.08539816748628588,239
58,0.3591622352600098,0.06273757511843785,0.05433979034423828,0.00166013863010514,SVC(kernel='linear'),"CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english')","NMF(init='random', n_components=5, random_state=42)","{'clf': SVC(kernel='linear'), 'count': CountVectorizer(min_df=5,
                preprocessor=<function preprocessNoCompressNC at 0x177105f70>,
                stop_words='english'), 'dim_reduce': NMF(init='random', n_components=5, random_state=42)}",0.8795180722891566,0.8042168674698795,0.7069486404833837,0.9154078549848943,0.8640483383685801,0.8340279547191788,0.07298097755973229,240
